  9.50427e-26  7.55182e-26  6.00099e-26  4.76968e-26  3.79224e-26  3.01642e-26
  2.40069e-26  1.91204e-26  1.52414e-26  1.21605e-26  9.71080e-27  7.76157e-27
  6.20925e-27  4.97220e-27  3.98580e-27  3.19850e-27  2.56940e-27  2.06602e-27
  1.66281e-27  1.33953e-27  1.08011e-27  8.71738e-28  7.04244e-28  5.69394e-28
  4.60726e-28  3.73069e-28  3.02303e-28  2.45120e-28  1.98889e-28  1.61472e-28
  1.31159e-28  1.06584e-28  8.66447e-29  7.04569e-29  5.73080e-29  4.66232e-29
  3.79345e-29  3.08673e-29  2.51164e-29  2.04350e-29  1.66238e-29  1.35200e-29
  1.09922e-29  8.93353e-30  7.25692e-30  5.89157e-30  4.77969e-30  3.87453e-30
  3.13769e-30  2.53840e-30  2.05135e-30  1.65588e-30  1.33496e-30  1.07476e-30
  8.63924e-31  6.93273e-31  5.55325e-31  4.43974e-31  3.54188e-31  2.81903e-31
  2.23774e-31  1.77110e-31  1.39763e-31  1.09987e-31  8.63295e-32  6.75863e-32
  5.27800e-32  4.11103e-32
       8.0100000
  1.40490e-38  3.16681e-38  7.02881e-38  1.53697e-37  3.31117e-37  7.02610e-37
  1.46776e-36  3.01560e-36  6.09296e-36  1.21226e-35  2.37744e-35  4.59899e-35
  8.77935e-35  1.65402e-34  3.07501e-34  5.64459e-34  1.02400e-33  1.83684e-33
  3.25909e-33  5.72036e-33  9.93050e-33  1.70486e-32  2.89667e-32  4.87374e-32
  8.12345e-32  1.34166e-31  2.19557e-31  3.55922e-31  5.71694e-31  9.10404e-31
  1.43794e-30  2.25334e-30  3.50358e-30  5.40443e-30  8.26967e-30  1.25563e-29
  1.89262e-29  2.83294e-29  4.21152e-29  6.21779e-29  9.11544e-29  1.32688e-28
  1.91848e-28  2.75634e-28  3.93581e-28  5.58570e-28  7.87813e-28  1.10410e-27
  1.53768e-27  2.12882e-27  2.93044e-27  4.01124e-27  5.45942e-27  7.38721e-27
  9.93547e-27  1.32851e-26  1.76657e-26  2.33644e-26  3.07342e-26  4.02075e-26
  5.22998e-26  6.76341e-26  8.69776e-26  1.11248e-25  1.41523e-25  1.79054e-25
  2.25245e-25  2.81651e-25  3.50090e-25  4.32666e-25  5.31704e-25  6.49690e-25
  7.89247e-25  9.52897e-25  1.14314e-24  1.36281e-24  1.61487e-24  1.90199e-24
  2.22643e-24  2.58956e-24  2.99148e-24  3.43198e-24  3.91110e-24  4.42783e-24
  4.97996e-24  5.56316e-24  6.17054e-24  6.79300e-24  7.42266e-24  8.05212e-24
  8.67247e-24  9.27251e-24  9.83916e-24  1.03569e-23  1.08108e-23  1.11929e-23
  1.14960e-23  1.17130e-23  1.18362e-23  1.18579e-23  1.17711e-23  1.15763e-23
  1.12813e-23  1.08946e-23  1.04248e-23  9.88004e-24  9.26909e-24  8.60271e-24
  7.90065e-24  7.18294e-24  6.46630e-24  5.76376e-24  5.08572e-24  4.44008e-24
  3.83518e-24  3.28067e-24  2.78169e-24  2.33958e-24  1.95284e-24  1.61827e-24
  1.33166e-24  1.08882e-24  8.85397e-25  7.16640e-25  5.77740e-25  4.64195e-25
  3.71910e-25  2.97272e-25  2.37157e-25  1.88913e-25  1.50313e-25  1.19505e-25
  9.49671e-26  7.54589e-26  5.99625e-26  4.76598e-26  3.78931e-26  3.01411e-26
  2.39887e-26  1.91060e-26  1.52300e-26  1.21514e-26  9.70364e-27  7.75582e-27
  6.20467e-27  4.96857e-27  3.98289e-27  3.19621e-27  2.56756e-27  2.06455e-27
  1.66163e-27  1.33858e-27  1.07935e-27  8.71137e-28  7.03752e-28  5.69004e-28
  4.60414e-28  3.72815e-28  3.02098e-28  2.44957e-28  1.98757e-28  1.61364e-28
  1.31073e-28  1.06514e-28  8.65888e-29  7.04114e-29  5.72712e-29  4.65933e-29
  3.79106e-29  3.08476e-29  2.51006e-29  2.04222e-29  1.66133e-29  1.35115e-29
  1.09854e-29  8.92804e-30  7.25249e-30  5.88798e-30  4.77683e-30  3.87220e-30
  3.13583e-30  2.53690e-30  2.05015e-30  1.65492e-30  1.33419e-30  1.07415e-30
  8.63435e-31  6.92877e-31  5.55012e-31  4.43721e-31  3.53989e-31  2.81743e-31
  2.23650e-31  1.77013e-31  1.39687e-31  1.09928e-31  8.62825e-32  6.75498e-32
  5.27513e-32  4.10879e-32
       8.0200000
  1.40305e-38  3.16258e-38  7.01949e-38  1.53492e-37  3.30675e-37  7.01678e-37
  1.46581e-36  3.01163e-36  6.08488e-36  1.21065e-35  2.37429e-35  4.59289e-35
  8.76779e-35  1.65183e-34  3.07096e-34  5.63716e-34  1.02264e-33  1.83444e-33
  3.25477e-33  5.71283e-33  9.91742e-33  1.70262e-32  2.89288e-32  4.86737e-32
  8.11282e-32  1.33991e-31  2.19271e-31  3.55458e-31  5.70954e-31  9.09221e-31
  1.43608e-30  2.25042e-30  3.49906e-30  5.39743e-30  8.25903e-30  1.25402e-29
  1.89019e-29  2.82931e-29  4.20613e-29  6.20985e-29  9.10384e-29  1.32519e-28
  1.91605e-28  2.75285e-28  3.93083e-28  5.57869e-28  7.86831e-28  1.10273e-27
  1.53577e-27  2.12617e-27  2.92681e-27  4.00630e-27  5.45273e-27  7.37820e-27
  9.92335e-27  1.32690e-26  1.76443e-26  2.33362e-26  3.06973e-26  4.01593e-26
  5.22381e-26  6.75537e-26  8.68749e-26  1.11117e-25  1.41357e-25  1.78844e-25
  2.24984e-25  2.81327e-25  3.49689e-25  4.32168e-25  5.31092e-25  6.48954e-25
  7.88350e-25  9.51818e-25  1.14185e-24  1.36129e-24  1.61308e-24  1.89988e-24
  2.22398e-24  2.58673e-24  2.98824e-24  3.42826e-24  3.90689e-24  4.42312e-24
  4.97469e-24  5.55727e-24  6.16407e-24  6.78594e-24  7.41497e-24  8.04382e-24
  8.66352e-24  9.26303e-24  9.82914e-24  1.03464e-23  1.08000e-23  1.11817e-23
  1.14845e-23  1.17013e-23  1.18245e-23  1.18463e-23  1.17597e-23  1.15650e-23
  1.12704e-23  1.08842e-23  1.04149e-23  9.87067e-24  9.26047e-24  8.59466e-24
  7.89330e-24  7.17635e-24  6.46036e-24  5.75850e-24  5.08112e-24  4.43608e-24
  3.83175e-24  3.27773e-24  2.77921e-24  2.33751e-24  1.95112e-24  1.61686e-24
  1.33051e-24  1.08788e-24  8.84639e-25  7.16029e-25  5.77250e-25  4.63804e-25
  3.71602e-25  2.97027e-25  2.36960e-25  1.88760e-25  1.50191e-25  1.19408e-25
  9.48913e-26  7.53989e-26  5.99151e-26  4.76225e-26  3.78635e-26  3.01176e-26
  2.39701e-26  1.90912e-26  1.52183e-26  1.21422e-26  9.69631e-27  7.75003e-27
  6.20007e-27  4.96489e-27  3.97996e-27  3.19385e-27  2.56569e-27  2.06306e-27
  1.66043e-27  1.33762e-27  1.07858e-27  8.70525e-28  7.03258e-28  5.68605e-28
  4.60093e-28  3.72556e-28  3.01893e-28  2.44788e-28  1.98622e-28  1.61256e-28
  1.30985e-28  1.06443e-28  8.65314e-29  7.03653e-29  5.72340e-29  4.65630e-29
  3.78859e-29  3.08278e-29  2.50846e-29  2.04093e-29  1.66029e-29  1.35030e-29
  1.09785e-29  8.92251e-30  7.24800e-30  5.88436e-30  4.77390e-30  3.86982e-30
  3.13392e-30  2.53535e-30  2.04892e-30  1.65392e-30  1.33339e-30  1.07351e-30
  8.62923e-31  6.92473e-31  5.54688e-31  4.43466e-31  3.53786e-31  2.81584e-31
  2.23523e-31  1.76913e-31  1.39608e-31  1.09865e-31  8.62344e-32  6.75124e-32
  5.27223e-32  4.10657e-32
       8.0300000
  1.40119e-38  3.15842e-38  7.01019e-38  1.53288e-37  3.30240e-37  7.00754e-37
  1.46388e-36  3.00764e-36  6.07682e-36  1.20905e-35  2.37114e-35  4.58681e-35
  8.75617e-35  1.64964e-34  3.06689e-34  5.62964e-34  1.02128e-33  1.83198e-33
  3.25042e-33  5.70526e-33  9.90411e-33  1.70034e-32  2.88901e-32  4.86089e-32
  8.10204e-32  1.33814e-31  2.18982e-31  3.54992e-31  5.70205e-31  9.08024e-31
  1.43419e-30  2.24747e-30  3.49450e-30  5.39042e-30  8.24823e-30  1.25239e-29
  1.88775e-29  2.82566e-29  4.20068e-29  6.20187e-29  9.09221e-29  1.32350e-28
  1.91361e-28  2.74935e-28  3.92581e-28  5.57162e-28  7.85833e-28  1.10133e-27
  1.53384e-27  2.12351e-27  2.92315e-27  4.00130e-27  5.44596e-27  7.36907e-27
  9.91111e-27  1.32526e-26  1.76227e-26  2.33076e-26  3.06599e-26  4.01105e-26
  5.21746e-26  6.74721e-26  8.67704e-26  1.10984e-25  1.41189e-25  1.78634e-25
  2.24719e-25  2.80997e-25  3.49281e-25  4.31669e-25  5.30479e-25  6.48208e-25
  7.87454e-25  9.50740e-25  1.14055e-24  1.35976e-24  1.61126e-24  1.89776e-24
  2.22150e-24  2.58385e-24  2.98494e-24  3.42452e-24  3.90262e-24  4.41833e-24
  4.96930e-24  5.55130e-24  6.15749e-24  6.77873e-24  7.40716e-24  8.03534e-24
  8.65443e-24  9.25339e-24  9.81900e-24  1.03358e-23  1.07889e-23  1.11703e-23
  1.14730e-23  1.16896e-23  1.18127e-23  1.18346e-23  1.17480e-23  1.15537e-23
  1.12595e-23  1.08736e-23  1.04048e-23  9.86118e-24  9.25160e-24  8.58655e-24
  7.88585e-24  7.16961e-24  6.45432e-24  5.75321e-24  5.07646e-24  4.43201e-24
  3.82830e-24  3.27477e-24  2.77673e-24  2.33543e-24  1.94939e-24  1.61544e-24
  1.32934e-24  1.08693e-24  8.83874e-25  7.15407e-25  5.76753e-25  4.63407e-25
  3.71284e-25  2.96778e-25  2.36763e-25  1.88603e-25  1.50067e-25  1.19310e-25
  9.48138e-26  7.53377e-26  5.98670e-26  4.75841e-26  3.78330e-26  3.00937e-26
  2.39512e-26  1.90763e-26  1.52064e-26  1.21328e-26  9.68882e-27  7.74407e-27
  6.19539e-27  4.96116e-27  3.97697e-27  3.19149e-27  2.56379e-27  2.06154e-27
  1.65922e-27  1.33665e-27  1.07780e-27  8.69898e-28  7.02758e-28  5.68205e-28
  4.59768e-28  3.72299e-28  3.01681e-28  2.44619e-28  1.98486e-28  1.61146e-28
  1.30895e-28  1.06370e-28  8.64733e-29  7.03184e-29  5.71958e-29  4.65322e-29
  3.78613e-29  3.08077e-29  2.50681e-29  2.03960e-29  1.65922e-29  1.34944e-29
  1.09716e-29  8.91687e-30  7.24348e-30  5.88072e-30  4.77094e-30  3.86747e-30
  3.13199e-30  2.53382e-30  2.04768e-30  1.65293e-30  1.33260e-30  1.07287e-30
  8.62408e-31  6.92065e-31  5.54364e-31  4.43205e-31  3.53579e-31  2.81422e-31
  2.23395e-31  1.76811e-31  1.39529e-31  1.09804e-31  8.61855e-32  6.74745e-32
  5.26927e-32  4.10428e-32
       8.0400000
  1.39930e-38  3.15415e-38  7.00065e-38  1.53081e-37  3.29793e-37  6.99801e-37
  1.46188e-36  3.00355e-36  6.06855e-36  1.20741e-35  2.36794e-35  4.58065e-35
  8.74441e-35  1.64744e-34  3.06274e-34  5.62208e-34  1.01991e-33  1.82953e-33
  3.24612e-33  5.69754e-33  9.89089e-33  1.69806e-32  2.88515e-32  4.85436e-32
  8.09119e-32  1.33635e-31  2.18690e-31  3.54518e-31  5.69449e-31  9.06821e-31
  1.43228e-30  2.24449e-30  3.48988e-30  5.38328e-30  8.23734e-30  1.25074e-29
  1.88526e-29  2.82196e-29  4.19519e-29  6.19373e-29  9.08028e-29  1.32177e-28
  1.91113e-28  2.74580e-28  3.92078e-28  5.56448e-28  7.84833e-28  1.09993e-27
  1.53190e-27  2.12082e-27  2.91948e-27  3.99626e-27  5.43910e-27  7.35979e-27
  9.89876e-27  1.32361e-26  1.76010e-26  2.32788e-26  3.06221e-26  4.00616e-26
  5.21109e-26  6.73901e-26  8.66657e-26  1.10850e-25  1.41019e-25  1.78419e-25
  2.24452e-25  2.80664e-25  3.48868e-25  4.31159e-25  5.29858e-25  6.47451e-25
  7.86534e-25  9.49638e-25  1.13924e-24  1.35819e-24  1.60943e-24  1.89561e-24
  2.21900e-24  2.58095e-24  2.98161e-24  3.42070e-24  3.89830e-24  4.41346e-24
  4.96386e-24  5.54525e-24  6.15079e-24  6.77141e-24  7.39920e-24  8.02684e-24
  8.64532e-24  9.24364e-24  9.80866e-24  1.03250e-23  1.07777e-23  1.11588e-23
  1.14612e-23  1.16777e-23  1.18007e-23  1.18226e-23  1.17363e-23  1.15422e-23
  1.12483e-23  1.08629e-23  1.03946e-23  9.85166e-24  9.24263e-24  8.57830e-24
  7.87831e-24  7.16278e-24  6.44826e-24  5.74781e-24  5.07171e-24  4.42789e-24
  3.82474e-24  3.27176e-24  2.77418e-24  2.33330e-24  1.94763e-24  1.61399e-24
  1.32816e-24  1.08597e-24  8.83094e-25  7.14788e-25  5.76255e-25  4.63012e-25
  3.70966e-25  2.96525e-25  2.36562e-25  1.88444e-25  1.49941e-25  1.19211e-25
  9.47351e-26  7.52755e-26  5.98181e-26  4.75454e-26  3.78027e-26  3.00695e-26
  2.39321e-26  1.90612e-26  1.51945e-26  1.21233e-26  9.68133e-27  7.73809e-27
  6.19060e-27  4.95735e-27  3.97398e-27  3.18907e-27  2.56186e-27  2.06000e-27
  1.65800e-27  1.33566e-27  1.07702e-27  8.69264e-28  7.02249e-28  5.67796e-28
  4.59439e-28  3.72031e-28  3.01466e-28  2.44449e-28  1.98348e-28  1.61034e-28
  1.30806e-28  1.06298e-28  8.64137e-29  7.02702e-29  5.71571e-29  4.65011e-29
  3.78359e-29  3.07873e-29  2.50519e-29  2.03826e-29  1.65813e-29  1.34857e-29
  1.09645e-29  8.91116e-30  7.23884e-30  5.87697e-30  4.76795e-30  3.86503e-30
  3.13004e-30  2.53225e-30  2.04641e-30  1.65191e-30  1.33178e-30  1.07221e-30
  8.61886e-31  6.91646e-31  5.54031e-31  4.42942e-31  3.53370e-31  2.81255e-31
  2.23264e-31  1.76708e-31  1.39448e-31  1.09740e-31  8.61360e-32  6.74357e-32
  5.26628e-32  4.10198e-32
       8.0500000
  1.39741e-38  3.14991e-38  6.99125e-38  1.52874e-37  3.29348e-37  6.98855e-37
  1.45991e-36  2.99951e-36  6.06040e-36  1.20578e-35  2.36474e-35  4.57441e-35
  8.73251e-35  1.64518e-34  3.05860e-34  5.61438e-34  1.01853e-33  1.82705e-33
  3.24167e-33  5.68984e-33  9.87752e-33  1.69577e-32  2.88124e-32  4.84782e-32
  8.08029e-32  1.33455e-31  2.18395e-31  3.54039e-31  5.68677e-31  9.05603e-31
  1.43037e-30  2.24150e-30  3.48521e-30  5.37612e-30  8.22638e-30  1.24908e-29
  1.88275e-29  2.81824e-29  4.18968e-29  6.18563e-29  9.06841e-29  1.32005e-28
  1.90863e-28  2.74223e-28  3.91570e-28  5.55722e-28  7.83813e-28  1.09851e-27
  1.52992e-27  2.11811e-27  2.91572e-27  3.99114e-27  5.43218e-27  7.35048e-27
  9.88624e-27  1.32194e-26  1.75788e-26  2.32498e-26  3.05839e-26  4.00118e-26
  5.20464e-26  6.73070e-26  8.65592e-26  1.10716e-25  1.40848e-25  1.78204e-25
  2.24180e-25  2.80325e-25  3.48450e-25  4.30648e-25  5.29230e-25  6.46686e-25
  7.85612e-25  9.48534e-25  1.13791e-24  1.35663e-24  1.60757e-24  1.89343e-24
  2.21647e-24  2.57803e-24  2.97825e-24  3.41687e-24  3.89392e-24  4.40854e-24
  4.95837e-24  5.53912e-24  6.14407e-24  6.76401e-24  7.39114e-24  8.01814e-24
  8.63602e-24  9.23382e-24  9.79828e-24  1.03142e-23  1.07664e-23  1.11472e-23
  1.14493e-23  1.16657e-23  1.17886e-23  1.18105e-23  1.17244e-23  1.15305e-23
  1.12370e-23  1.08521e-23  1.03843e-23  9.84188e-24  9.23358e-24  8.56986e-24
  7.87063e-24  7.15586e-24  6.44206e-24  5.74234e-24  5.06690e-24  4.42371e-24
  3.82118e-24  3.26872e-24  2.77162e-24  2.33115e-24  1.94585e-24  1.61252e-24
  1.32695e-24  1.08499e-24  8.82307e-25  7.14155e-25  5.75749e-25  4.62603e-25
  3.70645e-25  2.96268e-25  2.36359e-25  1.88283e-25  1.49814e-25  1.19110e-25
  9.46557e-26  7.52127e-26  5.97682e-26  4.75062e-26  3.77718e-26  3.00451e-26
  2.39128e-26  1.90459e-26  1.51824e-26  1.21137e-26  9.67364e-27  7.73201e-27
  6.18574e-27  4.95350e-27  3.97091e-27  3.18662e-27  2.55993e-27  2.05844e-27
  1.65674e-27  1.33466e-27  1.07620e-27  8.68619e-28  7.01731e-28  5.67380e-28
  4.59104e-28  3.71763e-28  3.01252e-28  2.44274e-28  1.98206e-28  1.60920e-28
  1.30713e-28  1.06224e-28  8.63538e-29  7.02221e-29  5.71180e-29  4.64693e-29
  3.78103e-29  3.07667e-29  2.50348e-29  2.03692e-29  1.65705e-29  1.34769e-29
  1.09573e-29  8.90540e-30  7.23416e-30  5.87320e-30  4.76489e-30  3.86257e-30
  3.12806e-30  2.53065e-30  2.04513e-30  1.65089e-30  1.33096e-30  1.07155e-30
  8.61367e-31  6.91227e-31  5.53698e-31  4.42676e-31  3.53162e-31  2.81086e-31
  2.23131e-31  1.76604e-31  1.39366e-31  1.09676e-31  8.60864e-32  6.73972e-32
  5.26325e-32  4.09962e-32
       8.0600000
  1.39551e-38  3.14563e-38  6.98174e-38  1.52665e-37  3.28894e-37  6.97898e-37
  1.45790e-36  2.99538e-36  6.05199e-36  1.20411e-35  2.36146e-35  4.56807e-35
  8.72048e-35  1.64291e-34  3.05439e-34  5.60674e-34  1.01712e-33  1.82454e-33
  3.23723e-33  5.68205e-33  9.86400e-33  1.69345e-32  2.87731e-32  4.84123e-32
  8.06926e-32  1.33273e-31  2.18098e-31  3.53561e-31  5.67906e-31  9.04375e-31
  1.42843e-30  2.23847e-30  3.48051e-30  5.36892e-30  8.21533e-30  1.24741e-29
  1.88025e-29  2.81448e-29  4.18407e-29  6.17740e-29  9.05639e-29  1.31829e-28
  1.90612e-28  2.73862e-28  3.91053e-28  5.54993e-28  7.82792e-28  1.09707e-27
  1.52793e-27  2.11534e-27  2.91195e-27  3.98599e-27  5.42519e-27  7.34106e-27
  9.87362e-27  1.32026e-26  1.75565e-26  2.32202e-26  3.05455e-26  3.99614e-26
  5.19817e-26  6.72237e-26  8.64524e-26  1.10578e-25  1.40675e-25  1.77984e-25
  2.23907e-25  2.79987e-25  3.48028e-25  4.30127e-25  5.28598e-25  6.45912e-25
  7.84678e-25  9.47405e-25  1.13658e-24  1.35503e-24  1.60570e-24  1.89123e-24
  2.21389e-24  2.57505e-24  2.97481e-24  3.41294e-24  3.88950e-24  4.40357e-24
  4.95280e-24  5.53294e-24  6.13724e-24  6.75650e-24  7.38303e-24  8.00938e-24
  8.62658e-24  9.22377e-24  9.78774e-24  1.03031e-23  1.07550e-23  1.11353e-23
  1.14372e-23  1.16534e-23  1.17762e-23  1.17983e-23  1.17123e-23  1.15186e-23
  1.12255e-23  1.08411e-23  1.03738e-23  9.83208e-24  9.22438e-24  8.56144e-24
  7.86296e-24  7.14889e-24  6.43578e-24  5.73674e-24  5.06203e-24  4.41949e-24
  3.81754e-24  3.26563e-24  2.76902e-24  2.32898e-24  1.94404e-24  1.61104e-24
  1.32575e-24  1.08401e-24  8.81509e-25  7.13512e-25  5.75231e-25  4.62191e-25
  3.70315e-25  2.96007e-25  2.36152e-25  1.88119e-25  1.49684e-25  1.19008e-25
  9.45755e-26  7.51490e-26  5.97181e-26  4.74668e-26  3.77404e-26  3.00202e-26
  2.38930e-26  1.90302e-26  1.51701e-26  1.21039e-26  9.66587e-27  7.72583e-27
  6.18085e-27  4.94956e-27  3.96776e-27  3.18413e-27  2.55793e-27  2.05684e-27
  1.65547e-27  1.33365e-27  1.07540e-27  8.67971e-28  7.01207e-28  5.66961e-28
  4.58767e-28  3.71491e-28  3.01032e-28  2.44096e-28  1.98063e-28  1.60804e-28
  1.30620e-28  1.06148e-28  8.62931e-29  7.01724e-29  5.70779e-29  4.64368e-29
  3.77842e-29  3.07454e-29  2.50178e-29  2.03553e-29  1.65592e-29  1.34678e-29
  1.09500e-29  8.89950e-30  7.22934e-30  5.86934e-30  4.76177e-30  3.86004e-30
  3.12604e-30  2.52903e-30  2.04383e-30  1.64984e-30  1.33012e-30  1.07089e-30
  8.60826e-31  6.90799e-31  5.53355e-31  4.42406e-31  3.52945e-31  2.80917e-31
  2.22996e-31  1.76497e-31  1.39282e-31  1.09610e-31  8.60350e-32  6.73573e-32
  5.26016e-32  4.09722e-32
       8.0700000
  1.39359e-38  3.14129e-38  6.97212e-38  1.52456e-37  3.28443e-37  6.96936e-37
  1.45590e-36  2.99123e-36  6.04365e-36  1.20246e-35  2.35820e-35  4.56174e-35
  8.70838e-35  1.64063e-34  3.05015e-34  5.59897e-34  1.01571e-33  1.82201e-33
  3.23277e-33  5.67417e-33  9.85040e-33  1.69112e-32  2.87335e-32  4.83454e-32
  8.05817e-32  1.33090e-31  2.17798e-31  3.53073e-31  5.67128e-31  9.03136e-31
  1.42648e-30  2.23539e-30  3.47575e-30  5.36155e-30  8.20419e-30  1.24570e-29
  1.87770e-29  2.81066e-29  4.17842e-29  6.16905e-29  9.04418e-29  1.31652e-28
  1.90356e-28  2.73493e-28  3.90531e-28  5.54255e-28  7.81747e-28  1.09562e-27
  1.52592e-27  2.11257e-27  2.90814e-27  3.98080e-27  5.41814e-27  7.33153e-27
  9.86092e-27  1.31857e-26  1.75340e-26  2.31906e-26  3.05065e-26  3.99109e-26
  5.19160e-26  6.71384e-26  8.63431e-26  1.10440e-25  1.40498e-25  1.77764e-25
  2.23631e-25  2.79639e-25  3.47602e-25  4.29600e-25  5.27951e-25  6.45129e-25
  7.83727e-25  9.46270e-25  1.13521e-24  1.35342e-24  1.60379e-24  1.88900e-24
  2.21130e-24  2.57204e-24  2.97136e-24  3.40902e-24  3.88504e-24  4.39852e-24
  4.94715e-24  5.52668e-24  6.13029e-24  6.74893e-24  7.37480e-24  8.00048e-24
  8.61708e-24  9.21365e-24  9.77700e-24  1.02919e-23  1.07434e-23  1.11234e-23
  1.14250e-23  1.16410e-23  1.17639e-23  1.17859e-23  1.17000e-23  1.15067e-23
  1.12139e-23  1.08300e-23  1.03632e-23  9.82206e-24  9.21507e-24  8.55283e-24
  7.85505e-24  7.14183e-24  6.42945e-24  5.73115e-24  5.05710e-24  4.41524e-24
  3.81387e-24  3.26251e-24  2.76639e-24  2.32679e-24  1.94222e-24  1.60953e-24
  1.32451e-24  1.08300e-24  8.80704e-25  7.12860e-25  5.74710e-25  4.61775e-25
  3.69985e-25  2.95743e-25  2.35944e-25  1.87953e-25  1.49554e-25  1.18905e-25
  9.44937e-26  7.50850e-26  5.96672e-26  4.74266e-26  3.77083e-26  2.99951e-26
  2.38732e-26  1.90145e-26  1.51575e-26  1.20940e-26  9.65802e-27  7.71956e-27
  6.17586e-27  4.94565e-27  3.96462e-27  3.18161e-27  2.55591e-27  2.05525e-27
  1.65418e-27  1.33263e-27  1.07458e-27  8.67308e-28  7.00674e-28  5.66531e-28
  4.58425e-28  3.71215e-28  3.00809e-28  2.43918e-28  1.97919e-28  1.60688e-28
  1.30526e-28  1.06071e-28  8.62313e-29  7.01228e-29  5.70375e-29  4.64042e-29
  3.77577e-29  3.07242e-29  2.50004e-29  2.03413e-29  1.65480e-29  1.34586e-29
